Player,Season,GP,TOI,CF,CA,CF60,CA60,CF%,CSh%,CSv%,FF,FA,FF60,FA60,FF%,FSh%,FSv%,SF,SA,SF60,SA60,SF%,Sh%,Sv%,xGF,xGA,xGF60,xGA60,xGF%,xFSh%,xFSv%,Adj.FSv%,SCF,SCA,SCF60,SCA60,SCF%,PDO,xPDO,GF,GA,GF60,GA60,GF%,FO%,PENDIFF
ROB.SCUDERI,20122013,82,1400.0475,1293.208333,1241.958333,55.42,53.22,51.01,4.49,94.22,999.375,966.9166667,42.83,41.44,50.83,5.81,92.58,686.75,698.7083333,29.43,29.94,49.57,8.46,89.73,34.48,35.62,2.52,2.61,49.18,5.89,93.71,-1.13,196.4583333,211.8333333,8.42,9.08,48.12,98.19,99.6,58.08333333,71.75,2.49,3.07,44.74,50.77,10.25
ROB.SCUDERI,20132014,53,813.36,664,847,48.98,62.48,43.94,4.22,95.75,489,612,36.07,45.15,44.41,5.73,94.12,384,442,28.33,32.61,46.49,7.29,91.86,29.92,33.03,2.21,2.44,47.53,6.12,94.6,-0.49,95,95,7.01,7.01,50,99.15,100.72,28,36,2.07,2.66,43.75,50.27,9
ROB.SCUDERI,20142015,82,1226.98,1074,1031,52.52,50.42,51.02,3.91,96.61,800,753,39.12,36.82,51.51,5.25,95.35,582,548,28.46,26.8,51.5,7.22,93.61,44.84,44.06,2.19,2.15,50.44,5.6,94.15,1.2,134,142,6.55,6.94,48.55,100.83,99.75,42,35,2.05,1.71,54.55,47.61,-21
ROB.SCUDERI,20152016,63,852.53,714,789,50.25,55.53,47.5,4.48,96.32,551,582,38.78,40.96,48.63,5.81,95.02,398,427,28.01,30.05,48.24,8.04,93.21,32.08,31.2,2.26,2.2,50.7,5.82,94.64,0.38,107,107,7.53,7.53,50,101.25,100.46,32,29,2.25,2.04,52.46,49.06,9
ROBYN.REGEHR,20112012,76,1127.4,874,1070,46.51,56.95,44.96,3.32,96.45,653,814,34.75,43.32,44.51,4.44,95.33,478,576,25.44,30.65,45.35,6.07,93.4,38.56,46.42,2.05,2.47,45.38,5.91,94.3,1.03,130,156,6.92,8.3,45.45,99.47,100.2,29,38,1.54,2.02,43.28,51.67,-1
ROBYN.REGEHR,20122013,70.04166667,1050.915417,801.2083333,1048.916667,45.74,59.89,43.31,3.84,95.77,608.1666667,823.4166667,34.72,47.01,42.48,5.06,94.61,445.875,591.0833333,25.46,33.75,43,6.9,92.49,19.9,27.2,1.94,2.65,42.25,5.59,94.36,0.25,92.25,124.7083333,5.27,7.12,42.52,99.38,99.95,30.75,44.41666667,1.76,2.54,40.91,47.56,-6.833333333
ROBYN.REGEHR,20132014,79,1182.81,1161,1013,58.89,51.39,53.4,2.84,96.35,872,801,44.23,40.63,52.12,3.78,95.38,621,560,31.5,28.41,52.58,5.31,93.39,47.88,46.47,2.43,2.36,50.75,5.49,94.2,1.18,146,161,7.41,8.17,47.56,98.71,99.69,33,37,1.67,1.88,47.14,53.53,-7
ROBYN.REGEHR,20142015,67,1099.72,1005,957,54.83,52.21,51.22,4.18,96.45,760,757,41.47,41.3,50.1,5.53,95.51,540,550,29.46,30.01,49.54,7.78,93.82,43.29,43.54,2.36,2.38,49.86,5.7,94.25,1.26,147,146,8.02,7.97,50.17,101.6,99.94,42,34,2.29,1.86,55.26,50.32,-19
ROCCO.GRIMALDI,20142015,7,76.47,70,53,54.92,41.58,56.91,0,98.11,55,40,43.15,31.38,57.89,0,97.5,41,27,32.17,21.18,60.29,0,96.3,2.56,2.15,2.01,1.69,54.3,4.65,94.62,2.88,6,4,4.71,3.14,60,96.3,99.27,0,1,0,0.78,0,45.07,5
ROCCO.GRIMALDI,20152016,20,219.05,164,175,44.92,47.93,48.38,4.27,93.71,128,148,35.06,40.54,46.38,5.47,92.57,94,115,25.75,31.5,44.98,7.45,90.43,6.37,9.91,1.75,2.72,39.13,4.98,93.3,-0.73,21,33,5.75,9.04,38.89,97.88,98.28,7,11,1.92,3.01,38.89,44.39,7
ROD.PELLEY,20112012,52,380.22,299,377,47.18,59.49,44.23,2.01,97.35,222,271,35.03,42.76,45.03,2.7,96.31,150,191,23.67,30.14,43.99,4,94.76,11.04,14.15,1.74,2.23,43.82,4.97,94.78,1.53,32,39,5.05,6.15,45.07,98.76,99.75,6,10,0.95,1.58,37.5,49.51,2
ROMAN.CERVENKA,20122013,66.625,734.15625,597.9166667,686.75,48.87,56.13,46.54,4.29,93.03,449.2916667,503.9583333,36.72,41.19,47.13,5.7,90.51,314.3333333,367.2916667,25.69,30.02,46.12,8.15,86.98,16.8,21.1,2.35,2.95,44.33,6.39,92.85,-2.34,107.625,134.9583333,8.8,11.03,44.37,95.13,99.24,25.625,47.83333333,2.09,3.91,34.88,47.52,-5.125
ROMAN.HAMRLIK,20112012,68,1100.77,1069,1057,58.27,57.61,50.28,4.77,96.12,775,755,42.24,41.15,50.65,6.58,94.57,544,532,29.65,29,50.56,9.38,92.29,43.77,40.27,2.39,2.2,52.08,5.65,94.67,-0.1,152,127,8.29,6.92,54.48,101.67,100.31,51,41,2.78,2.23,55.43,49.73,9
ROMAN.HAMRLIK,20122013,27.33333333,298.1041667,283.5833333,211.8333333,57.08,42.64,57.24,1.2,95.16,213.5416667,145.2083333,42.98,29.23,59.52,1.6,92.94,141.7916667,102.5,28.54,20.63,58.04,2.41,90,6.13,5.38,2.11,1.85,53.25,4.9,93.67,-0.73,25.625,32.45833333,5.16,6.53,44.12,92.41,98.57,3.416666667,10.25,0.69,2.06,25,45.45,-8.541666667
ROMAN.HORAK,20112012,61,575.11,418,506,43.61,52.79,45.24,4.31,97.23,306,377,31.92,39.33,44.8,5.88,96.29,222,271,23.16,28.27,45.03,8.11,94.83,18.98,18.73,1.98,1.95,50.33,6.2,95.03,1.25,57,47,5.95,4.9,54.81,102.94,101.24,18,14,1.88,1.46,56.25,39.88,7
ROMAN.HORAK,20122013,34.16666667,416.09875,333.125,406.5833333,48.04,58.63,45.03,4.1,94.12,247.7083333,290.4166667,35.72,41.88,46.03,5.52,91.76,184.5,203.2916667,26.6,29.31,47.58,7.41,88.24,8.53,11.13,2.1,2.74,43.37,5.88,93.45,-1.69,56.375,70.04166667,8.13,10.1,44.59,95.64,99.33,13.66666667,23.91666667,1.97,3.45,36.36,43.97,-8.541666667
ROMAN.JOSI,20112012,52,780.34,598,804,45.98,61.82,42.65,4.85,96.39,454,581,34.91,44.67,43.86,6.39,95.01,331,427,25.45,32.83,43.67,8.76,93.21,28.54,30.37,2.19,2.34,48.44,6.29,94.77,0.24,99,92,7.61,7.07,51.83,101.97,101.06,29,29,2.23,2.23,50,50.42,-6
ROMAN.JOSI,20122013,82,1488.3,1202.666667,1394,48.48,56.2,46.32,4.55,95.83,922.5,1002.791667,37.19,40.43,47.91,5.93,94.21,695.2916667,724.3333333,28.03,29.2,48.98,7.86,91.98,32.82,33.16,2.26,2.28,49.74,6.08,94.35,-0.14,179.375,182.7916667,7.23,7.37,49.53,99.84,100.43,54.66666667,58.08333333,2.2,2.34,48.48,51.02,8.541666667
ROMAN.JOSI,20132014,72,1381,1270,1337,55.18,58.09,48.71,4.57,95.36,995,955,43.23,41.49,51.03,5.83,93.51,704,695,30.59,30.2,50.32,8.24,91.08,55.52,47.4,2.41,2.06,53.94,5.58,95.04,-1.53,156,141,6.78,6.13,52.53,99.32,100.62,58,62,2.52,2.69,48.33,53.46,-9
ROMAN.JOSI,20142015,81,1531.79,1540,1522,60.32,59.62,50.29,4.35,97.04,1142,1109,44.73,43.44,50.73,5.87,95.94,850,799,33.29,31.3,51.55,7.88,94.37,58.99,54.3,2.31,2.13,52.07,5.17,95.1,0.84,164,161,6.42,6.31,50.46,102.25,100.27,67,45,2.62,1.76,59.82,48.61,25
ROMAN.JOSI,20152016,81,1455.21,1443,1426,59.5,58.8,50.3,3.74,96,1094,1008,45.11,41.56,52.05,4.94,94.35,762,738,31.42,30.43,50.8,7.09,92.28,57.95,53.25,2.39,2.2,52.12,5.3,94.72,-0.37,178,169,7.34,6.97,51.3,99.36,100.01,54,57,2.23,2.35,48.65,48.85,-2
ROMAN.POLAK,20112012,77,1172.43,1042,1037,53.33,53.07,50.12,3.74,96.24,803,727,41.09,37.2,52.48,4.86,94.64,585,512,29.94,26.2,53.33,6.67,92.38,50.66,41.04,2.59,2.1,55.25,6.31,94.36,0.28,173,134,8.85,6.86,56.35,99.05,100.66,39,39,2,2,50,50.31,-32
ROMAN.POLAK,20122013,82,1256.90625,1036.958333,1048.916667,49.5,50.07,49.71,3.46,95.6,780.7083333,720.9166667,37.27,34.41,51.99,4.6,93.6,553.5,503.9583333,26.42,24.06,52.34,6.48,90.85,24.43,24.59,1.99,2.01,49.84,5.35,94.17,-0.57,123,104.2083333,5.87,4.97,54.14,97.33,99.52,35.875,46.125,1.71,2.2,43.75,52.44,-22.20833333
ROMAN.POLAK,20132014,72,1021.07,862,885,50.65,52,49.34,3.6,95.71,646,623,37.96,36.61,50.91,4.8,93.9,440,457,25.86,26.85,49.05,7.05,91.68,32.87,35.24,1.93,2.07,48.26,5.09,94.34,-0.44,98,111,5.76,6.52,46.89,98.73,99.43,31,38,1.82,2.23,44.93,54.6,-33
ROMAN.POLAK,20142015,56,950.71,823,1003,51.94,63.3,45.07,3.28,94.82,612,743,38.62,46.89,45.17,4.41,93,453,521,28.59,32.88,46.51,5.96,90.02,34.62,44.66,2.18,2.82,43.67,5.66,93.99,-0.99,116,166,7.32,10.48,41.13,95.98,99.65,27,52,1.7,3.28,34.18,48.8,-3
ROMAN.POLAK,20152016,79,1234.19,1128,1135,54.84,55.18,49.85,3.28,96.74,799,831,38.84,40.4,49.02,4.63,95.55,566,601,27.52,29.22,48.5,6.54,93.84,46.11,41.21,2.24,2,52.81,5.77,95.04,0.51,161,126,7.83,6.13,56.1,100.38,100.81,37,37,1.8,1.8,50,50.76,-27
RONALDS.KENINS,20142015,30,357.82,302,331,50.64,55.5,47.71,4.64,95.17,224,242,37.56,40.58,48.07,6.25,93.39,166,186,27.84,31.19,47.16,8.43,91.4,13.79,15.71,2.31,2.63,46.73,6.15,93.51,-0.12,50,52,8.38,8.72,49.02,99.83,99.66,14,16,2.35,2.68,46.67,53.31,-10
RONALDS.KENINS,20152016,8,89.27,63,82,42.34,55.11,43.45,1.59,97.56,52,67,34.95,45.03,43.7,1.92,97.01,38,43,25.54,28.9,46.91,2.63,95.35,2.27,3.25,1.53,2.18,41.13,4.37,95.15,1.86,8,9,5.38,6.05,47.06,97.98,99.52,1,2,0.67,1.34,33.33,53.42,-4
RON.HAINSEY,20112012,56,939.88,857,909,54.71,58.03,48.53,4.67,96.37,651,646,41.56,41.24,50.19,6.14,94.89,460,452,29.37,28.85,50.44,8.7,92.7,40.87,39.07,2.61,2.49,51.12,6.28,93.95,0.94,150,141,9.58,9,51.55,101.39,100.23,40,33,2.55,2.11,54.79,47.36,-8
RON.HAINSEY,20122013,80.29166667,1457.054583,1400.833333,1535.791667,57.68,63.24,47.7,4.02,95.11,1025,1089.916667,42.21,44.88,48.47,5.5,93.1,710.6666667,748.25,29.26,30.81,48.71,7.93,89.95,36.87,38.24,2.59,2.69,49.09,6.15,94.01,-0.9,213.5416667,210.125,8.79,8.65,50.4,97.89,100.15,56.375,75.16666667,2.32,3.1,42.86,49.87,-1.708333333
RON.HAINSEY,20132014,82,1438.57,1365,1308,56.93,54.55,51.07,3,96.25,1025,962,42.75,40.12,51.59,4,94.91,741,669,30.91,27.9,52.55,5.53,92.68,61.82,52.76,2.58,2.2,53.95,6.03,94.52,0.39,207,166,8.63,6.92,55.5,98.21,100.55,41,49,1.71,2.04,45.56,54.81,39
RON.HAINSEY,20142015,81,1408.15,1307,1210,55.69,51.56,51.93,3.14,95.29,977,891,41.63,37.96,52.3,4.2,93.6,689,622,29.36,26.5,52.56,5.95,90.84,58.63,55.6,2.5,2.37,51.33,6,93.76,-0.16,199,201,8.48,8.56,49.75,96.79,99.76,41,57,1.75,2.43,41.84,53.71,10
RON.HAINSEY,20152016,81,1451.26,1365,1281,56.43,52.96,51.59,3.66,95.24,1020,968,42.17,40.02,51.31,4.9,93.7,713,668,29.48,27.62,51.63,7.01,90.87,61.15,59.99,2.53,2.48,50.48,6,93.8,-0.1,198,214,8.19,8.85,48.06,97.88,99.8,50,61,2.07,2.52,45.05,54.48,9
ROSTISLAV.KLESLA,20112012,65,1012.68,941,1112,55.75,65.88,45.84,4.78,96.76,716,801,42.42,47.46,47.2,6.28,95.51,513,548,30.39,32.47,48.35,8.77,93.43,43.12,49.05,2.55,2.91,46.78,6.02,93.88,1.63,160,179,9.48,10.61,47.2,102.2,99.9,45,36,2.67,2.13,55.56,51.49,-8
ROSTISLAV.KLESLA,20122013,64.91666667,928.3083333,883.2083333,958.375,57.09,61.94,47.96,4.06,96.08,656,717.5,42.4,46.37,47.76,5.47,94.76,471.5,531.2916667,30.47,34.34,47.02,7.61,92.93,21.24,22.36,2.35,2.47,48.72,5.53,94.68,0.09,109.3333333,107.625,7.07,6.96,50.39,100.53,100.21,35.875,37.58333333,2.32,2.43,48.84,51.44,1.708333333
ROSTISLAV.KLESLA,20132014,25,316.75,335,304,63.46,57.58,52.43,3.28,96.05,246,237,46.6,44.89,50.93,4.47,94.94,183,167,34.66,31.63,52.29,6.01,92.81,12.35,12.43,2.34,2.35,49.83,5.02,94.75,0.18,43,37,8.15,7.01,53.75,98.83,99.77,11,12,2.08,2.27,47.83,49.69,6
ROSTISLAV.OLESZ,20112012,6,54.29,35,56,38.68,61.89,38.46,0,98.21,26,42,28.73,46.42,38.24,0,97.62,20,27,22.1,29.84,42.55,0,96.3,0.88,1.55,0.97,1.72,36.08,3.37,96.3,1.31,1,6,1.11,6.63,14.29,96.3,99.67,0,1,0,1.11,0,44,-1
ROSTISLAV.OLESZ,20132014,10,99.04,75,63,45.44,38.17,54.35,1.33,96.83,57,52,34.53,31.5,52.29,1.75,96.15,43,43,26.05,26.05,50,2.33,95.35,4.03,3.02,2.44,1.83,57.16,7.08,94.19,1.97,14,10,8.48,6.06,58.33,97.67,101.26,1,2,0.61,1.21,33.33,41.57,-2
RUSLAN.FEDOTENKO,20112012,73,834.4,661,834,47.53,59.97,44.21,4.24,96.04,504,581,36.24,41.78,46.45,5.56,94.32,369,425,26.53,30.56,46.47,7.59,92.24,34.34,39.54,2.47,2.84,46.48,6.81,93.19,1.13,125,146,8.99,10.5,46.13,99.82,100.01,28,33,2.01,2.37,45.9,51.42,-3
RUSLAN.FEDOTENKO,20122013,80.29166667,727.7329167,551.7916667,738,45.49,60.85,42.78,5.88,96.76,418.5416667,527.875,34.51,43.52,44.22,7.76,95.47,298.9583333,351.9166667,24.65,29.01,45.93,10.86,93.2,14.04,17.78,1.98,2.5,44.12,5.73,94.25,1.22,66.625,88.83333333,5.49,7.32,42.86,104.06,99.98,32.45833333,23.91666667,2.68,1.97,57.58,46,-8.541666667
RYAN.CALLAHAN,20112012,76,1092.39,927,1052,50.92,57.78,46.84,3.78,95.53,699,742,38.39,40.75,48.51,5.01,93.67,518,530,28.45,29.11,49.43,6.76,91.13,48.11,48.03,2.64,2.64,50.04,6.88,93.53,0.14,178,162,9.78,8.9,52.35,97.89,100.41,35,47,1.92,2.58,42.68,49.53,-5
RYAN.CALLAHAN,20122013,76.875,1132.77875,1161.666667,1076.25,61.53,57.01,51.91,4.12,96.98,867.8333333,748.25,45.97,39.63,53.7,5.51,95.66,637.2083333,498.8333333,33.75,26.42,56.09,7.51,93.49,37.3,29.2,3.37,2.64,56.09,7.34,93.33,2.33,251.125,175.9583333,13.3,9.32,58.8,101,100.68,47.83333333,32.45833333,2.53,1.72,59.57,48.38,29.04166667
RYAN.CALLAHAN,20132014,65,901.44,902,876,60.04,58.31,50.73,4.1,96.46,676,641,44.99,42.67,51.33,5.47,95.16,475,454,31.62,30.22,51.13,7.79,93.17,40.66,39.74,2.71,2.65,50.57,6.01,93.8,1.36,146,149,9.72,9.92,49.49,100.96,99.81,37,31,2.46,2.06,54.41,51.31,37
RYAN.CALLAHAN,20142015,77,1037.68,1011,893,58.46,51.63,53.1,5.04,95.86,734,655,42.44,37.87,52.84,6.95,94.35,544,479,31.45,27.7,53.18,9.38,92.28,42.27,37.93,2.44,2.19,52.7,5.76,94.21,0.14,131,123,7.57,7.11,51.57,101.65,99.97,51,37,2.95,2.14,57.95,49.04,3
RYAN.CALLAHAN,20152016,73,914.19,844,818,55.39,53.69,50.78,3.91,95.97,637,610,41.81,40.04,51.08,5.18,94.59,448,439,29.4,28.81,50.51,7.37,92.48,32.08,33.88,2.11,2.22,48.63,5.04,94.45,0.14,95,124,6.24,8.14,43.38,99.85,99.48,33,33,2.17,2.17,50,51.21,14
RYAN.CARTER,20112012,72,654.87,468,547,42.88,50.12,46.11,2.14,95.8,356,410,32.62,37.56,46.48,2.81,94.39,280,299,25.65,27.39,48.36,3.57,92.31,19.45,24.43,1.78,2.24,44.33,5.46,94.04,0.35,58,87,5.31,7.97,40,95.88,99.51,10,23,0.92,2.11,30.3,49.81,-7
RYAN.CARTER,20122013,75.16666667,875.555,720.9166667,585.9583333,49.4,40.15,55.16,3.79,94.17,551.7916667,459.5416667,37.81,31.49,54.56,4.95,92.57,398.0416667,346.7916667,27.28,23.76,53.44,6.87,90.15,20.67,17.61,2.42,2.06,54,6.4,93.45,-0.89,116.1666667,97.375,7.96,6.67,54.4,97.01,99.85,27.33333333,34.16666667,1.87,2.34,44.44,46.9,11.95833333
RYAN.CARTER,20132014,62,622.39,447,425,43.09,40.97,51.26,2.68,95.53,345,316,33.26,30.46,52.19,3.48,93.99,244,233,23.52,22.46,51.15,4.92,91.85,19.93,18.46,1.92,1.78,51.92,5.78,94.16,-0.17,70,69,6.75,6.65,50.36,96.76,99.94,12,19,1.16,1.83,38.71,43.83,-3
RYAN.CARTER,20142015,53,427.14,347,391,48.74,54.92,47.02,4.03,96.93,262,282,36.8,39.61,48.16,5.34,95.74,184,193,25.85,27.11,48.81,7.61,93.78,15.19,14.89,2.13,2.09,50.5,5.8,94.72,1.02,48,48,6.74,6.74,50,101.39,100.52,14,12,1.97,1.69,53.85,46.02,-2
RYAN.CARTER,20152016,60,548.77,351,546,38.38,59.7,39.13,3.7,96.89,263,379,28.76,41.44,40.97,4.94,95.51,192,262,20.99,28.65,42.29,6.77,93.51,12.01,20.73,1.31,2.27,36.68,4.56,94.53,0.98,35,72,3.83,7.87,32.71,100.28,99.1,13,17,1.42,1.86,43.33,56.87,15
RYAN.DZINGEL,20152016,30,302.7,240,294,47.57,58.28,44.94,5.83,96.6,173,231,34.29,45.79,42.82,8.09,95.67,135,177,26.76,35.08,43.27,10.37,94.35,11.26,13.64,2.23,2.7,45.21,6.51,94.09,1.58,41,40,8.13,7.93,50.62,104.72,100.6,14,10,2.78,1.98,58.33,51.76,-3
RYANE.CLOWE,20112012,76,1096.98,1132,1043,61.92,57.05,52.05,3.36,95.88,839,732,45.89,40.04,53.41,4.53,94.13,618,533,33.8,29.15,53.69,6.15,91.93,47.8,42.34,2.61,2.32,53.03,5.7,94.22,-0.09,144,132,7.88,7.22,52.17,98.08,99.91,38,43,2.08,2.35,46.91,50.36,13
RYANE.CLOWE,20122013,68.33333333,909.1579167,898.5833333,789.25,59.3,52.09,53.24,4.18,96.32,645.75,562.0416667,42.62,37.09,53.47,5.82,94.83,471.5,406.5833333,31.12,26.83,53.7,7.97,92.86,23.24,18.68,2.62,2.11,55.44,6.15,94.32,0.51,114.4583333,99.08333333,7.55,6.54,53.6,100.83,100.47,37.58333333,29.04166667,2.48,1.92,56.41,49.7,11.95833333
RYANE.CLOWE,20132014,43,570.98,501,466,52.65,48.97,51.81,4.19,93.56,378,353,39.72,37.09,51.71,5.56,91.5,267,271,28.06,28.48,49.63,7.87,88.93,23.61,20.65,2.48,2.17,53.35,6.25,94.15,-2.65,89,64,9.35,6.73,58.17,96.8,100.4,21,30,2.21,3.15,41.18,47.84,-1
RYANE.CLOWE,20142015,13,161.68,125,143,46.39,53.07,46.64,4.8,97.2,92,123,34.14,45.65,42.79,6.52,96.75,71,99,26.35,36.74,41.76,8.45,95.96,4.57,6.62,1.7,2.46,40.84,4.97,94.61,2.13,14,22,5.2,8.16,38.89,104.41,99.58,6,4,2.23,1.48,60,53.73,-3
RYAN.ELLIS,20112012,32,396.61,361,352,54.61,53.25,50.63,4.99,96.31,272,266,41.15,40.24,50.56,6.62,95.11,205,204,31.01,30.86,50.12,8.78,93.63,15.6,14.98,2.36,2.27,51.02,5.74,94.37,0.74,52,40,7.87,6.05,56.52,102.41,100.11,18,13,2.72,1.97,58.06,49.12,4
RYAN.ELLIS,20122013,54.66666667,711.965,599.625,596.2083333,50.53,50.24,50.14,3.42,95.99,435.625,435.625,36.71,36.71,50,4.71,94.51,324.5833333,295.5416667,27.35,24.91,52.34,6.32,91.91,15.8,14,2.27,2.02,53.01,6.2,94.51,0,85.41666667,73.45833333,7.2,6.19,53.76,98.22,100.7,20.5,23.91666667,1.73,2.02,46.15,50.59,-5.125
RYAN.ELLIS,20132014,80,1077.53,957,944,53.29,52.56,50.34,5.22,95.76,694,700,38.64,38.98,49.78,7.2,94.29,533,500,29.68,27.84,51.6,9.38,92,42.68,34.58,2.38,1.93,55.25,6.15,95.06,-0.77,151,101,8.41,5.62,59.92,101.38,101.21,50,40,2.78,2.23,55.56,52.6,2
RYAN.ELLIS,20142015,58,880.53,886,710,60.37,48.38,55.51,4.97,95.35,644,516,43.88,35.16,55.52,6.83,93.6,471,371,32.09,25.28,55.94,9.34,91.11,36.78,28.44,2.51,1.94,56.39,5.71,94.49,-0.88,126,100,8.59,6.81,55.75,100.45,100.2,44,33,3,2.25,57.14,48.24,8
RYAN.ELLIS,20152016,79,1276.89,1227,1024,57.66,48.12,54.51,4.65,95.61,903,762,42.43,35.81,54.23,6.31,94.09,650,554,30.54,26.03,53.99,8.77,91.88,56.01,43.37,2.63,2.04,56.36,6.2,94.31,-0.21,195,152,9.16,7.14,56.2,100.65,100.51,57,45,2.68,2.11,55.88,51.43,-5
RYAN.GARBUTT,20112012,20,160.46,185,126,69.18,47.11,59.49,2.16,95.24,135,97,50.48,36.27,58.19,2.96,93.81,96,70,35.9,26.17,57.83,4.17,91.43,6.51,5.45,2.43,2.04,54.42,4.82,94.38,-0.57,20,18,7.48,6.73,52.63,95.6,99.2,4,6,1.5,2.24,40,47.48,-9
RYAN.GARBUTT,20122013,61.5,542.17375,507.375,534.7083333,56.15,59.17,48.69,5.05,95.85,375.8333333,406.5833333,41.59,44.99,48.03,6.82,94.54,263.0833333,273.3333333,29.11,30.25,49.04,9.74,91.88,13.86,14.91,2.62,2.82,48.18,6.3,93.74,0.8,76.875,78.58333333,8.51,8.7,49.45,101.62,100.04,25.625,22.20833333,2.84,2.46,53.57,51.36,-22.20833333
RYAN.GARBUTT,20132014,75,832.28,845,790,60.92,56.95,51.68,4.38,96.46,626,552,45.13,39.79,53.14,5.91,94.93,429,387,30.93,27.9,52.57,8.62,92.76,36.58,32.55,2.64,2.35,52.92,5.84,94.1,0.82,118,100,8.51,7.21,54.13,101.39,99.95,37,28,2.67,2.02,56.92,50.12,-21
RYAN.GARBUTT,20142015,67,761.04,767,775,60.47,61.1,49.74,4.04,94.32,578,549,45.57,43.28,51.29,5.36,91.99,378,396,29.8,31.22,48.84,8.2,88.89,34.88,32.43,2.75,2.56,51.82,6.03,94.09,-2.11,125,112,9.85,8.83,52.74,97.09,100.13,31,44,2.44,3.47,41.33,50.73,4
RYAN.GARBUTT,20152016,80,785.96,754,678,57.56,51.76,52.65,2.79,94.99,571,496,43.59,37.86,53.51,3.68,93.15,390,363,29.77,27.71,51.79,5.38,90.63,28.3,28.96,2.16,2.21,49.43,4.96,94.16,-1.02,82,94,6.26,7.18,46.59,96.02,99.12,21,34,1.6,2.6,38.18,55.2,-8
RYAN.GETZLAF,20112012,82,1283.32,1213,1084,56.71,50.68,52.81,3.38,95.3,881,811,41.19,37.92,52.07,4.65,93.71,597,567,27.91,26.51,51.29,6.87,91.01,53.89,49.99,2.52,2.34,51.88,6.12,93.84,-0.12,177,164,8.28,7.67,51.91,97.87,99.95,41,51,1.92,2.38,44.57,46.12,10
RYAN.GETZLAF,20122013,75.16666667,1111.305,1038.666667,1026.708333,56.08,55.43,50.29,5.59,96.34,779,722.625,42.06,39.01,51.88,7.46,94.8,550.0833333,459.5416667,29.7,24.81,54.48,10.56,91.82,29.85,25.39,2.75,2.34,54.03,6.55,94,0.8,181.0833333,145.2083333,9.78,7.84,55.5,102.38,100.54,58.08333333,37.58333333,3.14,2.03,60.71,46.95,20.5
RYAN.GETZLAF,20132014,77,1089.58,1025,982,56.44,54.08,51.07,7.12,96.03,766,722,42.18,39.76,51.48,9.53,94.6,568,488,31.28,26.87,53.79,12.85,92.01,54.79,43.84,3.02,2.41,55.55,7.15,93.93,0.67,197,141,10.85,7.76,58.28,104.86,101.08,73,39,4.02,2.15,65.18,49.24,5
RYAN.GETZLAF,20142015,77,1089.22,1049,972,57.78,53.54,51.9,5.24,95.47,808,677,44.51,37.29,54.41,6.81,93.5,544,481,29.97,26.5,53.07,10.11,90.85,51.86,43.05,2.86,2.37,54.64,6.42,93.64,-0.14,196,141,10.8,7.77,58.16,100.96,100.06,55,44,3.03,2.42,55.56,50.68,-1
RYAN.GETZLAF,20152016,77,1078.45,1095,902,60.92,50.18,54.83,3.65,96.34,813,650,45.23,36.16,55.57,4.92,94.92,557,455,30.99,25.31,55.04,7.18,92.75,48.4,39.17,2.69,2.18,55.27,5.95,93.97,0.95,162,138,9.01,7.68,54,99.93,99.93,40,33,2.23,1.84,54.79,48.53,-3
RYAN.HAMILTON,20122013,17.08333333,158.9945833,105.9166667,158.875,39.97,59.95,40,4.84,97.85,73.45833333,109.3333333,27.72,41.26,40.19,6.98,96.88,51.25,76.875,19.34,29.01,40,10,95.56,2.47,3.76,1.59,2.43,39.61,5.74,94.12,2.75,11.95833333,20.5,4.51,7.74,36.84,105.56,99.86,5.125,3.416666667,1.93,1.29,60,45.16,1.708333333
RYAN.HAMILTON,20142015,16,184.85,131,190,42.52,61.67,40.81,2.29,95.26,98,146,31.81,47.39,40.16,3.06,93.84,71,104,23.05,33.76,40.57,4.23,91.35,4.95,10.09,1.61,3.28,32.88,5.05,93.09,0.75,17,38,5.52,12.33,30.91,95.57,98.13,3,9,0.97,2.92,25,50.3,-2
RYAN.JOHANSEN,20112012,67,714.9,623,625,52.29,52.45,49.92,4.17,95.84,470,470,39.45,39.45,50,5.53,94.47,347,341,29.12,28.62,50.44,7.49,92.38,25.15,26.48,2.11,2.22,48.71,5.35,94.37,0.1,84,83,7.05,6.97,50.3,99.87,99.72,26,26,2.18,2.18,50,51.78,4
RYAN.JOHANSEN,20122013,68.33333333,864.2116667,700.4166667,879.7916667,48.63,61.08,44.32,3.9,95.34,512.5,664.5416667,35.58,46.14,43.54,5.33,93.83,386.0833333,503.9583333,26.8,34.99,43.38,7.08,91.86,17.82,21.79,2.11,2.58,44.98,5.94,94.4,-0.57,99.08333333,107.625,6.88,7.47,47.93,98.94,100.34,27.33333333,41,1.9,2.85,40,51.3,10.25
RYAN.JOHANSEN,20132014,82,1066.04,986,965,55.5,54.31,50.54,4.46,95.96,747,720,42.04,40.52,50.92,5.89,94.58,549,524,30.9,29.49,51.16,8.01,92.56,42.33,39.64,2.38,2.23,51.64,5.67,94.5,0.09,131,119,7.37,6.7,52.4,100.57,100.16,44,39,2.48,2.2,53.01,52.48,-2
