Player,Season,G,A1,A2,A,P,P1,G60,A160,A260,A60,P60,P160,iCF,iCF60,iCSh%,iFF,iFF60,iFSh%,iSF,iSF60,iSh%,ixG,ixG60,ixFSh%,iSCF,iSCF60,iHF,iHA,iGVA,iTKA,iBLK,iFOW,iFOL,iFO%,iPENT,iPEND,iPENDIFF,iRB,iRS,Avg.DIST
COLIN.GREENING,20112012,13,7,6,13,26,20,0.72,0.39,0.33,0.72,1.44,1.1,243,13.42,5.35,193,10.66,6.74,149,8.23,8.72,13.45,0.74,6.97,47,2.6,185,135,24,27,45,20,28,41.67,12,8,-4,9,11,27.51
COLIN.GREENING,20122013,6.833333333,6.833333333,5.125,11.95833333,18.79166667,13.66666667,0.42,0.42,0.31,0.73,1.15,0.84,210.125,12.85,3.25,169.125,10.35,4.04,114.4583333,7,5.97,10.91625,0.67,6.45,34.16666667,2.09,194.75,128.125,23.91666667,29.04166667,34.16666667,30.75,30.75,50,6.833333333,5.125,-1.708333333,11.95833333,3.416666667,26.06
COLIN.GREENING,20132014,3,6,3,9,12,9,0.2,0.41,0.2,0.61,0.82,0.61,165,11.25,1.82,134,9.14,2.24,96,6.55,3.12,8.79,0.6,6.56,27,1.84,207,107,19,22,22,12,15,44.44,9,9,0,7,6,29.98
COLIN.GREENING,20142015,0,0,0,0,0,0,0,0,0,0,0,0,62,15.02,0,48,11.63,0,39,9.45,0,2.88,0.7,6.01,10,2.42,85,33,6,8,14,6,3,66.67,6,3,-3,1,4,26.94
COLIN.GREENING,20152016,4,4,3,7,11,8,0.68,0.68,0.51,1.19,1.87,1.36,80,13.63,5,64,10.91,6.25,45,7.67,8.89,3.56,0.61,5.57,10,1.7,86,51,9,10,10,4,6,40,3,3,0,1,7,31.96
COLIN.MCDONALD,20122013,8.541666667,8.541666667,6.833333333,15.375,23.91666667,17.08333333,0.61,0.61,0.49,1.1,1.7,1.22,210.125,14.98,4.07,165.7083333,11.81,5.15,134.9583333,9.62,6.33,11.1725,0.8,6.74,39.29166667,2.8,203.2916667,88.83333333,20.5,10.25,15.375,5.125,6.833333333,42.86,10.25,20.5,10.25,5.125,8.541666667,27.67
COLIN.MCDONALD,20132014,8,6,3,9,17,14,0.6,0.45,0.23,0.68,1.28,1.05,155,11.66,5.16,126,9.48,6.35,93,7,8.6,9.33,0.7,7.41,35,2.63,216,80,13,16,13,6,7,46.15,7,15,8,10,8,27.49
COLIN.MCDONALD,20142015,2,4,2,6,8,6,0.66,1.31,0.66,1.97,2.62,1.97,47,15.39,4.26,38,12.45,5.26,28,9.17,7.14,3.43,1.12,9.03,13,4.26,71,28,5,2,6,2,2,50,0,2,2,2,3,23.75
COLIN.MILLER,20152016,3,3,4,7,10,6,0.32,0.32,0.42,0.74,1.05,0.63,108,11.35,2.78,71,7.46,4.23,48,5.04,6.25,1.8,0.19,2.53,2,0.21,42,49,16,6,31,0,0,0,12,5,-7,1,0,51.38
COLIN.WHITE,20112012,1,1,2,3,4,2,0.09,0.09,0.18,0.26,0.35,0.18,69,6.05,1.45,43,3.77,2.33,33,2.89,3.03,1.47,0.13,3.41,2,0.18,51,101,24,9,71,0,0,0,7,2,-5,1,2,44.97
COLIN.WILSON,20112012,9,7,5,12,21,16,0.61,0.47,0.34,0.81,1.42,1.08,142,9.58,6.34,115,7.76,7.83,85,5.74,10.59,10.2,0.69,8.87,39,2.63,42,56,27,27,20,16,19,45.71,6,5,-1,6,13,24.13
COLIN.WILSON,20122013,6.833333333,8.541666667,3.416666667,11.95833333,18.79166667,15.375,0.74,0.92,0.37,1.29,2.02,1.65,82,8.82,8.33,64.91666667,6.98,10.53,34.16666667,3.68,20,6.97,0.75,10.74,25.625,2.76,10.25,34.16666667,18.79166667,18.79166667,18.79166667,6.833333333,8.541666667,44.44,5.125,5.125,0,8.541666667,6.833333333,18.15
COLIN.WILSON,20132014,9,10,6,16,25,19,0.51,0.57,0.34,0.92,1.43,1.09,164,9.38,5.49,130,7.43,6.92,93,5.32,9.68,9.32,0.53,7.17,35,2,46,68,24,31,32,140,160,46.67,7,12,5,4,6,25.49
COLIN.WILSON,20142015,16,14,3,17,33,30,0.97,0.85,0.18,1.03,2.01,1.82,225,13.68,7.11,169,10.27,9.47,133,8.08,12.03,14.49,0.88,8.57,55,3.34,48,93,24,25,30,56,81,40.88,6,10,4,14,15,24.21
COLIN.WILSON,20152016,3,10,6,16,19,13,0.23,0.77,0.46,1.22,1.45,0.99,153,11.71,1.96,122,9.34,2.46,86,6.58,3.49,9.26,0.71,7.59,30,2.3,54,72,21,24,23,11,15,42.31,3,8,5,4,10,23.02
COLTEN.TEUBERT,20112012,0,1,0,1,1,1,0,0.21,0,0.21,0.21,0.21,33,6.87,0,18,3.75,0,13,2.71,0,0.47,0.1,2.62,0,0,65,18,7,1,28,0,0,0,10,2,-8,0,2,53.05
COLTON.GILLIES,20112012,1,3,3,6,7,4,0.09,0.27,0.27,0.53,0.62,0.35,92,8.14,1.09,69,6.1,1.45,46,4.07,2.17,4.08,0.36,5.92,14,1.24,158,93,14,21,40,6,8,42.86,12,7,-5,1,5,27.4
COLTON.GILLIES,20122013,1.708333333,1.708333333,0,1.708333333,3.416666667,3.416666667,0.27,0.27,0,0.27,0.54,0.54,42.70833333,6.77,4,29.04166667,4.6,5.88,27.33333333,4.33,6.25,1.708333333,0.27,5.88,5.125,0.81,102.5,47.83333333,3.416666667,5.125,17.08333333,0,3.416666667,0,8.541666667,6.833333333,-1.708333333,1.708333333,3.416666667,28.69
COLTON.ORR,20122013,1.708333333,3.416666667,1.708333333,5.125,6.833333333,5.125,0.22,0.44,0.22,0.65,0.87,0.65,41,5.22,4.17,27.33333333,3.48,6.25,22.20833333,2.83,7.69,2.20375,0.28,8.09,10.25,1.31,133.25,56.375,8.541666667,6.833333333,27.33333333,0,1.708333333,0,29.04166667,10.25,-18.79166667,1.708333333,1.708333333,21.96
COLTON.ORR,20132014,0,0,0,0,0,0,0,0,0,0,0,0,27,5.67,0,22,4.62,0,12,2.52,0,1.09,0.23,4.95,4,0.84,112,30,6,3,9,1,1,50,12,3,-9,0,1,29.47
COLTON.PARAYKO,20152016,5,12,7,19,24,17,0.24,0.58,0.34,0.93,1.17,0.83,273,13.3,1.83,184,8.96,2.72,127,6.18,3.94,5.29,0.26,2.87,7,0.34,94,144,15,29,104,0,0,0,7,9,2,4,10,46.15
COLTON.SCEVIOUR,20132014,6,1,3,4,10,7,1.16,0.19,0.58,0.77,1.93,1.35,83,16.01,7.23,72,13.89,8.33,55,10.61,10.91,4.94,0.95,6.86,18,3.47,18,30,12,6,15,14,16,46.67,1,1,0,3,6,25.09
COLTON.SCEVIOUR,20142015,9,5,8,13,22,14,0.69,0.39,0.62,1,1.7,1.08,203,15.65,4.43,148,11.41,6.08,97,7.48,9.28,10.8,0.83,7.3,42,3.24,73,77,19,24,41,20,30,40,3,4,1,4,10,26.14
COLTON.SCEVIOUR,20152016,10,5,2,7,17,15,0.84,0.42,0.17,0.59,1.43,1.26,194,16.34,5.15,137,11.54,7.3,104,8.76,9.62,10.05,0.85,7.33,38,3.2,67,66,22,25,36,7,13,35,6,6,0,6,14,26.1
COLTON.SISSONS,20132014,1,2,1,3,4,3,0.36,0.73,0.36,1.09,1.45,1.09,20,7.26,5,18,6.53,5.56,12,4.35,8.33,1.46,0.53,8.09,7,2.54,9,10,2,6,8,68,68,50,1,0,-1,1,4,22.73
COLTON.SISSONS,20152016,4,0,2,2,6,4,0.83,0,0.41,0.41,1.24,0.83,41,8.48,9.76,32,6.62,12.5,23,4.76,17.39,2.89,0.6,9.04,13,2.69,34,20,4,5,18,126,100,55.75,2,3,1,0,3,21.38
CONNOR.BRICKLEY,20152016,1,4,0,4,5,5,0.31,1.26,0,1.26,1.57,1.57,16,5.04,6.25,15,4.72,6.67,11,3.46,9.09,0.87,0.27,5.8,1,0.31,45,34,3,4,5,0,0,0,4,1,-3,1,1,30.82
CONNOR.BROWN,20152016,0,0,0,0,0,0,0,0,0,0,0,0,9,7.39,0,7,5.75,0,6,4.93,0,0.5,0.41,7.16,2,1.64,1,9,0,4,2,0,0,0,0,1,1,1,1,30.86
CONNOR.CARRICK,20132014,1,0,5,5,6,1,0.13,0,0.64,0.64,0.77,0.13,63,8.04,1.59,34,4.34,2.94,19,2.42,5.26,0.84,0.11,2.47,0,0,24,92,15,5,47,0,0,0,7,2,-5,1,0,47.95
CONNOR.CARRICK,20152016,1,0,1,1,2,1,0.23,0,0.23,0.23,0.45,0.23,51,11.6,1.96,32,7.28,3.12,18,4.09,5.56,1,0.23,3.12,2,0.45,33,35,17,5,19,0,0,0,6,0,-6,2,0,45.58
CONNOR.MCDAVID,20152016,12,9,8,17,29,21,1.15,0.86,0.77,1.63,2.77,2.01,110,10.52,10.91,97,9.28,12.37,76,7.27,15.79,9.63,0.92,9.93,40,3.83,10,38,9,24,10,227,328,40.9,6,13,7,5,3,19.44
CONNOR.MURPHY,20132014,1,3,4,7,8,4,0.13,0.39,0.52,0.91,1.04,0.52,64,8.3,1.56,35,4.54,2.86,26,3.37,3.85,0.88,0.11,2.51,1,0.13,39,65,9,10,32,0,0,0,4,3,-1,1,4,50.11
CONNOR.MURPHY,20142015,4,1,2,3,7,5,0.23,0.06,0.11,0.17,0.4,0.29,148,8.45,2.7,100,5.71,4,66,3.77,6.06,2.19,0.12,2.19,1,0.06,127,153,22,7,104,0,0,0,9,10,1,1,5,51.16
CONNOR.MURPHY,20152016,4,4,5,9,13,8,0.19,0.19,0.24,0.43,0.62,0.38,200,9.58,2,131,6.27,3.05,86,4.12,4.65,2.98,0.14,2.28,5,0.24,149,154,21,16,105,0,0,0,21,7,-14,5,4,51.12
CONOR.SHEARY,20152016,7,2,1,3,10,9,1.09,0.31,0.16,0.47,1.56,1.41,82,12.81,8.54,62,9.69,11.29,49,7.66,14.29,5.07,0.79,8.18,18,2.81,15,52,7,7,5,1,5,16.67,3,6,3,5,4,24.3
CORBAN.KNIGHT,20132014,1,0,0,0,1,1,1.12,0,0,0,1.12,1.12,4,4.5,25,4,4.5,25,3,3.37,33.33,0.28,0.32,7.04,1,1.12,9,3,0,1,4,23,26,46.94,0,0,0,1,0,28.22
CORBAN.KNIGHT,20152016,2,3,1,4,6,5,0.65,0.97,0.32,1.29,1.94,1.61,19,6.13,10.53,17,5.48,11.76,11,3.55,18.18,1.32,0.43,7.78,6,1.94,18,18,1,6,2,52,50,50.98,1,2,1,2,0,29.2
COREY.PERRY,20112012,18,8,2,10,28,26,0.88,0.39,0.1,0.49,1.37,1.27,331,16.2,5.44,267,13.06,6.74,185,9.05,9.73,18.43,0.9,6.9,69,3.38,58,105,35,29,35,10,16,38.46,17,27,10,6,19,24.81
COREY.PERRY,20122013,15.375,15.375,8.541666667,23.91666667,39.29166667,30.75,0.86,0.86,0.48,1.34,2.2,1.72,275.0416667,15.41,5.59,218.6666667,12.25,7.03,160.5833333,9,9.57,17.425,0.98,7.97,71.75,4.02,80.29166667,116.1666667,22.20833333,25.625,25.625,8.541666667,23.91666667,26.32,15.375,11.95833333,-3.416666667,5.125,13.66666667,21.87
COREY.PERRY,20132014,31,21,7,28,59,52,1.62,1.1,0.37,1.46,3.08,2.72,335,17.51,9.25,268,14.01,11.57,195,10.19,15.9,23,1.2,8.58,93,4.86,73,109,48,26,20,8,15,34.78,18,31,13,10,26,23.67
COREY.PERRY,20142015,22,9,6,15,37,31,1.42,0.58,0.39,0.97,2.39,2,265,17.08,8.3,200,12.89,11,139,8.96,15.83,15.18,0.98,7.59,59,3.8,57,79,35,21,24,3,5,37.5,12,20,8,5,15,24.57
COREY.PERRY,20152016,20,12,3,15,35,32,1.07,0.64,0.16,0.8,1.87,1.71,291,15.52,6.87,230,12.26,8.7,159,8.48,12.58,16.67,0.89,7.25,66,3.52,96,111,44,24,33,1,6,14.29,16,16,0,10,12,27.72
COREY.POTTER,20112012,3,3,4,7,10,6,0.19,0.19,0.25,0.44,0.62,0.37,159,9.89,1.89,101,6.28,2.97,73,4.54,4.11,2.88,0.18,2.85,4,0.25,74,43,34,26,65,0,0,0,8,8,0,5,14,49.53
COREY.POTTER,20122013,5.125,0,0,0,5.125,5.125,0.4,0,0,0,0.4,0.4,116.1666667,8.98,4.41,76.875,5.94,6.67,47.83333333,3.7,10.71,2.255,0.17,2.92,1.708333333,0.13,75.16666667,68.33333333,25.625,10.25,46.125,0,0,0,1.708333333,5.125,3.416666667,1.708333333,8.541666667,47.71
COREY.POTTER,20132014,0,2,1,3,3,2,0,0.56,0.28,0.84,0.84,0.56,24,6.72,0,18,5.04,0,17,4.76,0,0.6,0.17,3.35,1,0.28,15,13,5,4,16,0,0,0,0,2,2,0,0,43.05
COREY.POTTER,20142015,0,0,0,0,0,0,0,0,0,0,0,0,5,5.49,0,4,4.39,0,2,2.19,0,0.1,0.11,2.49,0,0,6,11,4,1,5,0,0,0,0,0,0,0,0,52.48
COREY.TROPP,20112012,3,2,3,5,8,5,0.55,0.37,0.55,0.92,1.47,0.92,48,8.82,6.25,40,7.35,7.5,32,5.88,9.38,4.21,0.77,10.52,20,3.68,47,73,7,6,18,0,5,0,5,2,-3,4,2,19.28
COREY.TROPP,20132014,2,4,5,9,11,6,0.27,0.53,0.66,1.19,1.46,0.8,52,6.9,3.85,40,5.31,5,34,4.51,5.88,2.87,0.38,7.18,8,1.06,108,103,4,9,28,0,1,0,10,11,1,1,0,21.73
COREY.TROPP,20142015,1,4,3,7,8,5,0.11,0.46,0.34,0.8,0.91,0.57,46,5.26,2.17,36,4.12,2.78,22,2.52,4.55,3.54,0.4,9.83,18,2.06,80,95,10,12,28,1,1,50,15,7,-8,2,2,19.97
CORY.CONACHER,20122013,15.375,13.66666667,11.95833333,25.625,41,29.04166667,1.01,0.9,0.78,1.68,2.69,1.9,167.4166667,10.97,9.18,123,8.06,12.5,104.2083333,6.83,14.75,9.652083333,0.63,7.85,37.58333333,2.46,64.91666667,104.2083333,22.20833333,15.375,13.66666667,5.125,13.66666667,27.27,15.375,30.75,15.375,10.25,5.125,20.09
CORY.CONACHER,20132014,4,10,9,19,23,14,0.28,0.69,0.62,1.31,1.58,0.96,145,9.98,2.76,116,7.98,3.45,89,6.12,4.49,8.32,0.57,7.18,32,2.2,51,94,13,23,26,7,3,70,20,27,7,5,6,27.84
CORY.CONACHER,20142015,1,0,2,2,3,1,0.33,0,0.65,0.65,0.98,0.33,31,10.1,3.23,28,9.13,3.57,22,7.17,4.55,2.27,0.74,8.12,10,3.26,18,22,3,6,7,1,2,33.33,1,5,4,2,0,29.71
CORY.EMMERTON,20112012,6,1,2,3,9,7,0.68,0.11,0.23,0.34,1.02,0.8,99,11.26,6.06,81,9.21,7.41,60,6.82,10,4.13,0.47,5.1,13,1.48,37,71,6,12,26,144,155,48.16,6,7,1,1,6,33.86
CORY.EMMERTON,20122013,8.541666667,1.708333333,1.708333333,3.416666667,11.95833333,10.25,0.72,0.14,0.14,0.29,1.01,0.86,136.6666667,11.51,6.25,112.75,9.5,7.58,90.54166667,7.63,9.43,7.448333333,0.63,6.6,27.33333333,2.3,47.83333333,68.33333333,1.708333333,8.541666667,32.45833333,281.875,345.0833333,44.96,3.416666667,5.125,1.708333333,6.833333333,5.125,28.62
CORY.EMMERTON,20132014,0,1,1,2,2,1,0,0.45,0.45,0.91,0.91,0.45,25,11.36,0,21,9.54,0,19,8.63,0,0.99,0.45,4.72,3,1.36,7,15,1,2,4,51,44,53.68,0,1,1,1,4,30.45
CORY.SARICH,20112012,1,2,4,6,7,3,0.07,0.13,0.27,0.4,0.47,0.2,100,6.71,1,56,3.76,1.79,34,2.28,2.94,1.42,0.1,2.54,1,0.07,133,133,30,8,54,0,0,0,24,5,-19,3,3,51.71
CORY.SARICH,20122013,0,1.708333333,1.708333333,3.416666667,3.416666667,1.708333333,0,0.16,0.16,0.32,0.32,0.16,59.79166667,5.58,0,30.75,2.87,0,22.20833333,2.07,0,0.580833333,0.05,1.88,0,0,71.75,95.66666667,22.20833333,10.25,49.54166667,0,0,0,5.125,1.708333333,-3.416666667,0,1.708333333,53.36
CORY.SARICH,20132014,1,1,8,9,10,2,0.08,0.08,0.61,0.68,0.76,0.15,105,7.96,0.95,67,5.08,1.49,44,3.33,2.27,1.28,0.1,1.92,0,0,95,116,17,12,49,0,1,0,13,3,-10,2,1,53.09
CRAIG.ADAMS,20112012,5,5,5,10,15,10,0.45,0.45,0.45,0.9,1.34,0.9,116,10.39,4.31,90,8.06,5.56,66,5.91,7.58,5.57,0.5,6.19,18,1.61,151,79,6,8,26,86,79,52.12,4,5,1,5,5,30.77
CRAIG.ADAMS,20122013,1.708333333,5.125,5.125,10.25,11.95833333,6.833333333,0.15,0.46,0.46,0.92,1.07,0.61,107.625,9.63,1.59,87.125,7.8,1.96,66.625,5.96,2.56,4.45875,0.4,5.12,10.25,0.92,167.4166667,71.75,10.25,5.125,41,59.79166667,37.58333333,61.4,8.541666667,15.375,6.833333333,3.416666667,3.416666667,32.09
CRAIG.ADAMS,20132014,4,3,1,4,8,7,0.32,0.24,0.08,0.32,0.65,0.57,115,9.29,3.48,90,7.27,4.44,69,5.57,5.8,5.55,0.45,6.17,18,1.45,173,77,11,9,31,46,60,43.4,10,4,-6,9,7,35.19
CRAIG.ADAMS,20142015,1,2,3,5,6,3,0.12,0.25,0.37,0.62,0.75,0.37,67,8.34,1.49,57,7.09,1.75,44,5.48,2.27,4.2,0.52,7.36,13,1.62,169,70,5,4,11,7,12,36.84,6,3,-3,5,4,28.26
CRAIG.CUNNINGHAM,20142015,2,3,1,4,6,5,0.26,0.38,0.13,0.51,0.77,0.64,72,9.24,2.78,62,7.96,3.23,50,6.42,4,4.14,0.53,6.67,15,1.92,104,51,2,7,30,55,56,49.55,1,4,3,3,1,29.41
CRAIG.CUNNINGHAM,20152016,0,0,1,1,1,0,0,0,0.62,0.62,0.62,0,18,11.1,0,16,9.86,0,13,8.01,0,1,0.61,6.23,5,3.08,15,11,1,2,3,2,1,66.67,1,1,0,0,0,28.05
CRAIG.SMITH,20112012,8,11,4,15,23,19,0.59,0.81,0.29,1.1,1.69,1.39,233,17.1,3.43,190,13.95,4.21,131,9.62,6.11,12.75,0.94,6.71,46,3.38,40,71,20,31,15,144,177,44.86,9,11,2,7,16,26.83
CRAIG.SMITH,20122013,3.416666667,3.416666667,1.708333333,5.125,8.541666667,6.833333333,0.24,0.24,0.12,0.36,0.6,0.48,191.3333333,13.42,1.79,148.625,10.42,2.3,119.5833333,8.39,2.86,10.045,0.7,6.76,32.45833333,2.28,63.20833333,52.95833333,23.91666667,32.45833333,22.20833333,102.5,170.8333333,37.5,17.08333333,11.95833333,-5.125,13.66666667,8.541666667,25.39
CRAIG.SMITH,20132014,15,14,11,25,40,29,0.85,0.79,0.62,1.42,2.27,1.65,305,17.31,4.92,240,13.62,6.25,167,9.48,8.98,15.33,0.87,6.39,43,2.44,49,58,41,47,20,3,15,16.67,10,14,4,9,25,28.61
CRAIG.SMITH,20142015,16,8,10,18,34,24,0.94,0.47,0.59,1.06,2.01,1.42,317,18.7,5.05,250,14.75,6.4,189,11.15,8.47,16.37,0.97,6.55,51,3.01,75,65,42,34,14,8,10,44.44,16,11,-5,15,16,27.41
CRAIG.SMITH,20152016,19,12,1,13,32,31,1.13,0.71,0.06,0.77,1.9,1.84,290,17.26,6.55,232,13.81,8.19,168,10,11.31,17.1,1.02,7.37,61,3.63,79,89,35,41,16,57,115,33.14,14,7,-7,12,12,26.11
CURTIS.GLENCROSS,20112012,15,8,6,14,29,23,1.05,0.56,0.42,0.98,2.04,1.62,129,9.06,11.63,98,6.88,15.31,79,5.55,18.99,8.34,0.59,8.51,34,2.39,69,42,37,22,34,15,7,68.18,12,5,-7,4,6,26.73
CURTIS.GLENCROSS,20122013,17.08333333,6.833333333,5.125,11.95833333,29.04166667,23.91666667,1.1,0.44,0.33,0.77,1.87,1.54,239.1666667,15.41,7.14,182.7916667,11.78,9.35,126.4166667,8.14,13.51,13.80333333,0.89,7.55,56.375,3.63,78.58333333,64.91666667,34.16666667,29.04166667,15.375,25.625,22.20833333,53.57,8.541666667,13.66666667,5.125,11.95833333,18.79166667,26
CURTIS.GLENCROSS,20132014,7,2,4,6,13,9,0.81,0.23,0.46,0.69,1.5,1.04,119,13.7,5.88,89,10.25,7.87,62,7.14,11.29,7.75,0.89,8.71,29,3.34,59,41,16,14,25,1,9,10,3,2,-1,4,9,28.88
CURTIS.GLENCROSS,20142015,8,6,6,12,20,14,0.53,0.4,0.4,0.79,1.32,0.93,152,10.07,5.26,117,7.75,6.84,85,5.63,9.41,8.18,0.54,7,28,1.85,117,73,44,33,49,6,7,46.15,11,5,-6,8,9,29.91
CURTIS.LAZAR,20142015,6,5,2,7,13,11,0.46,0.38,0.15,0.54,1,0.84,157,12.03,3.82,119,9.12,5.04,88,6.74,6.82,9.46,0.72,7.95,38,2.91,163,133,12,24,31,111,114,49.33,6,6,0,3,10,24.32
CURTIS.LAZAR,20152016,3,6,3,9,12,9,0.21,0.42,0.21,0.63,0.85,0.63,126,8.88,2.38,100,7.05,3,70,4.93,4.29,9.29,0.65,9.29,38,2.68,112,103,12,18,35,148,188,44.05,3,11,8,10,11,26.01
CURTIS.MCKENZIE,20142015,4,1,0,1,5,5,0.59,0.15,0,0.15,0.74,0.74,77,11.4,5.19,66,9.77,6.06,41,6.07,9.76,5.02,0.74,7.6,23,3.4,84,47,12,9,13,3,5,37.5,10,7,-3,3,5,23.12
DAINIUS.ZUBRUS,20112012,10,13,6,19,29,23,0.53,0.69,0.32,1,1.53,1.22,129,6.82,7.75,111,5.87,9.01,84,4.44,11.9,8.65,0.46,7.79,31,1.64,94,107,17,23,25,130,180,41.94,11,6,-5,8,8,25.93
DAINIUS.ZUBRUS,20122013,3.416666667,1.708333333,3.416666667,5.125,8.541666667,5.125,0.43,0.21,0.43,0.64,1.07,0.64,54.66666667,6.82,6.25,46.125,5.75,7.41,29.04166667,3.62,11.76,4.014583333,0.5,8.69,22.20833333,2.77,35.875,37.58333333,10.25,5.125,13.66666667,15.375,13.66666667,52.94,10.25,1.708333333,-8.541666667,1.708333333,1.708333333,19.9
DAINIUS.ZUBRUS,20132014,11,5,6,11,22,16,0.57,0.26,0.31,0.57,1.15,0.83,174,9.06,6.32,143,7.45,7.69,109,5.68,10.09,12.13,0.63,8.48,42,2.19,98,114,15,18,27,154,149,50.83,20,8,-12,10,6,22.71
DAINIUS.ZUBRUS,20142015,4,2,2,4,8,6,0.26,0.13,0.13,0.26,0.52,0.39,96,6.24,4.17,84,5.46,4.76,65,4.23,6.15,6.21,0.4,7.4,21,1.37,96,98,16,17,25,28,42,40,16,9,-7,5,3,23.76
DAINIUS.ZUBRUS,20152016,3,0,2,2,5,3,0.35,0,0.23,0.23,0.59,0.35,65,7.62,4.62,48,5.62,6.25,33,3.87,9.09,3.79,0.44,7.89,12,1.41,66,44,13,14,12,15,10,60,8,3,-5,4,3,26.58
DALE.WEISE,20112012,4,3,1,4,8,7,0.45,0.33,0.11,0.45,0.89,0.78,82,9.14,4.88,63,7.02,6.35,48,5.35,8.33,4.17,0.46,6.61,15,1.67,118,77,8,14,23,0,3,0,4,16,12,1,1,26.21
DALE.WEISE,20122013,5.125,3.416666667,0,3.416666667,8.541666667,8.541666667,0.54,0.36,0,0.36,0.9,0.9,87.125,9.19,5.88,73.45833333,7.75,6.98,54.66666667,5.76,9.38,7.157916667,0.75,9.74,25.625,2.7,136.6666667,66.625,8.541666667,8.541666667,17.08333333,0,3.416666667,0,11.95833333,10.25,-1.708333333,5.125,6.833333333,27.58
DALE.WEISE,20132014,4,5,5,10,14,9,0.49,0.61,0.61,1.22,1.71,1.1,62,7.59,6.45,53,6.49,7.55,38,4.65,10.53,4.02,0.49,7.59,16,1.96,102,52,12,16,23,0,4,0,5,9,4,4,2,25.29
DALE.WEISE,20142015,9,15,3,18,27,24,0.62,1.03,0.21,1.23,1.85,1.64,150,10.27,6,119,8.15,7.56,88,6.02,10.23,9.72,0.67,8.17,37,2.53,140,95,11,25,26,5,6,45.45,10,20,10,6,6,24.17
DALE.WEISE,20152016,10,6,4,10,20,16,0.75,0.45,0.3,0.75,1.49,1.19,188,14.01,5.32,147,10.95,6.8,119,8.87,8.4,10.35,0.77,7.04,43,3.2,120,126,15,17,22,15,15,50,10,11,1,5,17,26.2
DALTON.PROUT,20112012,0,0,0,0,0,0,0,0,0,0,0,0,4,4.26,0,3,3.19,0,2,2.13,0,0.04,0.04,1.37,0,0,5,4,1,1,3,0,0,0,0,0,0,0,0,59.23
DALTON.PROUT,20122013,1.708333333,0,6.833333333,6.833333333,8.541666667,1.708333333,0.13,0,0.52,0.52,0.65,0.13,71.75,5.49,2.38,41,3.14,4.17,22.20833333,1.7,7.69,1.025,0.08,2.51,0,0,80.29166667,83.70833333,22.20833333,8.541666667,56.375,0,0,0,10.25,5.125,-5.125,0,6.833333333,49.2
DALTON.PROUT,20132014,2,1,3,4,6,3,0.17,0.08,0.25,0.33,0.5,0.25,100,8.35,2,65,5.43,3.08,49,4.09,4.08,1.47,0.12,2.27,0,0,89,66,10,12,56,0,1,0,5,5,0,0,2,48.77
DALTON.PROUT,20142015,0,4,4,8,8,4,0,0.25,0.25,0.5,0.5,0.25,121,7.57,0,73,4.57,0,60,3.76,0,1.6,0.1,2.19,2,0.13,141,84,16,2,66,0,0,0,16,9,-7,3,4,52.52
DALTON.PROUT,20152016,2,4,2,6,8,6,0.13,0.26,0.13,0.39,0.52,0.39,147,9.6,1.36,88,5.75,2.27,66,4.31,3.03,1.74,0.11,1.98,0,0,117,71,23,6,60,0,1,0,26,2,-24,1,6,53.5
DAMIEN.BRUNNER,20122013,13.66666667,8.541666667,1.708333333,10.25,23.91666667,22.20833333,0.91,0.57,0.11,0.68,1.59,1.48,283.5833333,18.83,4.82,210.125,13.96,6.5,146.9166667,9.76,9.3,13.4275,0.89,6.39,39.29166667,2.61,32.45833333,51.25,13.66666667,29.04166667,3.416666667,3.416666667,3.416666667,50,6.833333333,11.95833333,5.125,6.833333333,15.375,27
DAMIEN.BRUNNER,20132014,7,6,1,7,14,13,0.64,0.55,0.09,0.64,1.27,1.18,159,14.47,4.4,125,11.38,5.6,89,8.1,7.87,8.29,0.75,6.63,28,2.55,15,33,15,16,5,1,3,25,9,9,0,4,5,28.84
DAMIEN.BRUNNER,20142015,2,1,0,1,3,3,0.62,0.31,0,0.31,0.92,0.92,41,12.63,4.88,30,9.24,6.67,20,6.16,10,2.14,0.66,7.12,8,2.46,6,6,5,6,3,1,2,33.33,2,0,-2,0,1,29.28
DAMON.SEVERSON,20142015,4,0,4,4,8,4,0.27,0,0.27,0.27,0.54,0.27,157,10.68,2.55,105,7.14,3.81,69,4.7,5.8,2.56,0.17,2.44,1,0.07,18,26,31,11,31,0,1,0,9,1,-8,2,4,50.45
DAMON.SEVERSON,20152016,1,7,7,14,15,8,0.06,0.39,0.39,0.78,0.83,0.44,149,8.28,0.67,107,5.95,0.93,70,3.89,1.43,3.37,0.19,3.15,4,0.22,60,51,28,10,37,0,0,0,12,6,-6,3,4,48.55
DANA.TYRELL,20112012,0,3,2,5,5,3,0,0.79,0.53,1.32,1.32,0.79,40,10.58,0,32,8.46,0,22,5.82,0,2.05,0.54,6.4,7,1.85,19,35,0,9,10,0,0,0,3,3,0,1,5,25.34
DANA.TYRELL,20122013,1.708333333,3.416666667,1.708333333,5.125,6.833333333,5.125,0.33,0.65,0.33,0.98,1.31,0.98,51.25,9.79,3.33,44.41666667,8.49,3.85,25.625,4.9,6.67,2.938333333,0.56,6.6,11.95833333,2.28,37.58333333,44.41666667,6.833333333,6.833333333,3.416666667,8.541666667,11.95833333,41.67,5.125,5.125,0,0,3.416666667,24.29
